SEASON_YEAR,PLAYER_ID,FIRST_NAME,LAST_NAME,POSITION,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN_FT_IN,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
2021,1630580,Joe,Wieskamp,SF,6'5.75'',6'7.25'',204.80,6'11.0'',8'7.0'',4.1,8.5,9.25
2021,1630598,Aaron,Wiggins,SG-SF,6'4.5'',6'5.0'',190.00,6'9.75'',8'7.0'',5.0,8.75,8.5
2021,1630533,Ziaire,Williams,SF,6'8.25'',6'9.75'',188.40,6'10.25'',8'10.5'',4.4,9.0,8.75
2021,1630589,Moses,Wright,PF,6'7.75'',6'9.0'',225.80,7'0.75'',8'11.0'',5.6,9.0,9.5
2021,1630593,McKinley,Wright IV,PG,5'11.25'',6'0.25'',192.20,6'5.25'',7'10.0'',6.7,8.5,9.0
2021,1630681,Marcus,Zegarowski,PG,6'0.75'',6'2.0'',180.80,6'2.75'',8'0.0'',7.2,8.0,9.5
2022,1630534,Ochai,Agbaji,SG,6' 4.50'',6' 5.75'',216.80,6' 10.25'',8' 8.00'',5.4,8.75,9.5
2022,1631116,Patrick,Baldwin Jr.,SF,6' 9.25'',6' 10.25'',230.80,7' 1.75'',9' 2.50'',8.9,8.75,9.5
2022,1631094,Paolo,Banchero,PF,,,,,,,,
2022,1631230,Dominick,Barlow,PF,6' 8.75'',6' 9.75'',221.00,7' 3.00'',9' 0.50'',5.9,9.0,10.5
2022,1630699,MarJon,Beauchamp,SG,6' 5.25'',6' 6.50'',196.60,7' 0.75'',8' 10.00'',5.3,9.0,9.0
2022,1630656,Hugo,Besson,SG,6' 4.50'',6' 5.75'',180.40,6' 5.50'',8' 6.00'',8.8,7.5,8.5
2022,1631103,Malaki,Branham,SG,6' 4.00'',6' 5.50'',194.80,6' 10.00'',8' 6.50'',6.1,8.5,9.75
2022,1631128,Christian,Braun,SG,6' 5.50'',6' 7.00'',209.20,6' 6.50'',8' 3.50'',6.2,8.0,8.5
2022,1631112,Kendall,Brown,SF,6' 6.25'',6' 7.50'',201.20,6' 11.00'',8' 7.00'',4.9,9.0,9.0
2022,1631219,John,Butler Jr.,PF,6' 11.75'',7' 0.75'',174.40,7' 2.25'',9' 4.00'',4.7,8.5,8.75
2022,1630577,Julian,Champagnie,SF,6' 6.25'',6' 7.75'',212.40,6' 10.00'',8' 11.00'',7.1,8.75,9.25
2022,1631113,Kennedy,Chandler,PG,5' 11.50'',6' 0.50'',172.20,6' 5.25'',8' 1.00'',4.4,8.5,9.5
2022,1631108,Max,Christie,SG,6' 4.25'',6' 5.75'',189.20,6' 8.75'',8' 6.50'',4.8,8.0,8.5
2022,1630594,Kofi,Cockburn,C,6' 11.00'',7' 0.00'',293.00,7' 4.25'',9' 2.50'',8.2,9.75,10.25
2022,1630700,Dyson,Daniels,SG,6' 6.00'',6' 7.50'',195.20,6' 10.50'',8' 9.00'',4.9,8.5,9.75
2022,1631098,Johnny,Davis,PG,6' 4.25'',6' 5.75'',196.40,6' 8.50'',8' 7.50'',6.7,8.5,10.25
2022,1631120,JD,Davison,PG,6' 0.50'',6' 2.50'',191.80,6' 6.50'',8' 3.50'',7.8,8.5,9.5
2022,1630620,Darius,Days,SF-PF,,,,,,,,
2022,1631217,Moussa,Diabate,C,6' 9.25'',6' 10.25'',216.60,7' 2.50'',9' 1.50'',2.7,8.5,10.5
2022,1631172,Ousmane,Dieng,SF,,,,,,,,
2022,1631215,Khalifa,Diop,C,,,,,,,,
2022,1631105,Jalen,Duren,C,,,,,,,,
2022,1631106,Tari,Eason,PF,6' 6.75'',6' 8.00'',217.40,7' 2.00'',8' 11.50'',5.9,9.25,11.0
2022,1631165,Keon,Ellis,SG,6' 3.50'',6' 4.75'',167.40,6' 8.50'',8' 6.00'',3.8,8.0,9.25
2022,1630701,Michael,Foster Jr.,C,6' 7.75'',6' 9.25'',236.60,7' 0.25'',9' 1.50'',6.2,8.75,10.0
2022,1631221,Collin,Gillespie,PG,6' 1.50'',6' 2.75'',195.80,6' 4.00'',8' 2.00'',8.6,8.25,9.0
2022,1631100,AJ,Griffin,SF,,,,,,,,
2022,1630702,Jaden,Hardy,SG,,,,,,,,
2022,1631199,Ron,Harper Jr.,SF,6' 4.00'',6' 5.50'',240.40,7' 1.25'',8' 9.50'',14.3,9.5,10.0
2022,1631096,Chet,Holmgren,PF,,,,,,,,
2022,1631127,Harrison,Ingram,SF,6' 5.25'',6' 7.00'',232.80,7' 0.25'',8' 7.50'',8.3,9.0,10.0
2022,1631093,Jaden,Ivey,PG,,,,,,,,
2022,1631218,Trayce,Jackson-Davis,C,,,,,,,,
2022,1631107,Nikola,Jovic,SF,6' 9.50'',6' 11.00'',222.60,7' 0.25'',9' 0.50'',7.4,8.75,9.75
2022,1630548,Johnny,Juzang,SG,6' 5.25'',6' 6.50'',208.60,6' 11.00'',8' 6.50'',7.5,8.5,9.5
2022,1631130,Ismael,Kamagate,PF,,,,,,,,
2022,1631211,Trevor,Keels,SG,6' 3.25'',6' 4.75'',223.80,6' 7.25'',8' 5.00'',13.5,8.25,9.0
2022,1631117,Walker,Kessler,C,7' 0.25'',7' 1.00'',256.00,7' 4.25'',9' 5.00'',14.7,8.5,8.5
2022,1631132,Christian,Koloko,C,6' 10.75'',7' 0.00'',221.00,7' 5.25'',9' 5.00'',5.7,9.0,10.75
2022,1631222,Jake,LaRavia,PF,6' 6.75'',6' 8.00'',227.20,6' 9.50'',8' 8.00'',9.0,8.5,10.25
2022,1631171,Justin,Lewis,PF,6' 6.25'',6' 7.50'',235.40,7' 2.50'',8' 9.50'',7.3,9.0,10.5
2022,1630604,E.J.,Liddell,PF,6' 5.50'',6' 7.00'',243.00,6' 11.75'',8' 7.50'',12.2,8.25,9.25
2022,1631254,Kenneth,Lofton Jr.,PF-C,,,,,,,,
2022,1631213,Tyrese,Martin,SG-SF,,,,,,,,
2022,1631097,Bennedict,Mathurin,SG,6' 4.50'',6' 6.00'',204.60,6' 9.00'',8' 8.00'',5.7,8.5,9.75
2022,1630571,Matthew,Mayer,SF,6' 8.00'',6' 9.25'',216.40,6' 10.50'',8' 9.00'',11.1,9.0,10.25
2022,1631121,Bryce,McGowens,SG,6' 5.25'',6' 6.50'',181.20,6' 8.75'',8' 7.50'',5.4,8.75,9.5
2022,1631159,Leonard,Miller,SF,6' 8.50'',6' 10.00'',211.00,7' 2.00'',8' 10.50'',5.7,9.25,10.5
2022,1631125,Josh,Minnott,PF,,,,,,,,
2022,1631198,Aminu,Mohammed,SG-SF,6' 3.50'',6' 5.00'',212.80,6' 11.00'',8' 8.00'',5.1,8.75,9.5
2022,1631129,Iverson,Molinar,PG,6' 2.25'',6' 3.25'',183.20,6' 8.00'',8' 5.00'',4.8,8.5,9.5
2022,1631168,Jean,Montero,PG,6' 1.00'',6' 2.25'',171.80,6' 5.25'',8' 2.50'',7.4,8.0,8.75
2022,1631111,Wendell,Moore,SG,6' 4.25'',6' 5.50'',217.20,7' 0.50'',8' 5.00'',7.5,8.75,10.25
2022,1631099,Keegan,Murray,PF,,,,,,,,
2022,1629614,Andrew,Nembhard,PG,6' 3.00'',6' 4.50'',195.60,6' 5.75'',8' 3.00'',4.4,8.0,9.5
2022,1630590,Scotty,Pippen Jr.,PG,6' 0.00'',6' 1.50'',180.00,6' 5.75'',7' 11.50'',5.3,7.75,9.0
2022,1630629,Gabriele,Procida,SG-SF,6' 5.75'',6' 7.75'',192.80,6' 8.00'',8' 10.00'',3.8,8.0,9.25
2022,1631197,Jared,Rhoden,SG-SF,,,,,,,,
2022,1631115,Orlando,Robinson,C,6' 9.75'',6' 11.00'',244.40,7' 4.00'',9' 3.00'',9.5,8.75,10.0
2022,1631223,David,Roddy,PF,6' 4.50'',6' 6.00'',260.80,6' 11.50'',8' 9.00'',11.6,8.75,10.0
2022,1631157,Ryan,Rollins,SG,6' 2.00'',6' 3.25'',179.20,6' 9.75'',8' 4.50'',5.0,8.0,8.5
2022,1631204,Marcus,Sasser,PG,,,,,,,,
2022,1631220,Dereon,Seabron,SG,6' 4.75'',6' 5.75'',182.40,6' 8.75'',8' 7.50'',4.0,8.5,9.5
2022,1631101,Shaedon,Sharpe,SG,6' 4.25'',6' 5.25'',198.00,6' 11.50'',8' 7.50'',4.8,9.0,9.25
2022,1631095,Jabari,Smith,PF,,,,,,,,
2022,1631173,Terquavion,Smith,SG,6' 2.25'',6' 3.75'',165.20,6' 6.50'',8' 2.00'',3.8,8.5,8.0
2022,1631110,Jeremy,Sochan,PF,,,,,,,,
2022,1631164,Matteo,Spagnolo,PG,6' 4.00'',6' 5.50'',196.20,6' 8.00'',8' 6.00'',8.6,8.25,10.0
2022,1631124,Julian,Strawther,SF,6' 5.75'',6' 7.00'',207.60,6' 9.50'',8' 8.50'',7.9,8.25,8.5
2022,1631207,Dalen,Terry,SG,6' 6.00'',6' 7.25'',195.20,7' 0.75'',8' 10.00'',5.4,8.5,9.0
2022,1631166,Drew,Timme,C,6' 8.25'',6' 9.25'',231.60,7' 2.00'',8' 11.50'',15.7,9.0,10.0
2022,1631133,Jabari,Walker,PF,6' 6.75'',6' 8.00'',213.80,6' 10.75'',8' 9.00'',12.1,8.75,9.75
2022,1631102,TyTy,Washington Jr.,SG,6' 2.25'',6' 3.75'',196.40,6' 8.00'',8' 3.50'',12.0,8.5,9.25
2022,1631212,Peyton,Watson,SF,6' 6.75'',6' 8.00'',203.40,7' 0.50'',8' 11.50'',5.2,8.5,9.5
2022,1631104,Blake,Wesley,SG,6' 3.00'',6' 4.25'',187.20,6' 9.25'',8' 7.00'',5.6,8.25,9.0
2022,1630652,Trevion,Williams,C,6' 7.25'',6' 8.75'',264.60,7' 2.75'',9' 0.50'',10.8,9.0,10.25
2022,1631109,Mark,Williams,C,7' 0.00'',7' 2.00'',242.40,7' 6.50'',9' 9.00'',5.4,9.0,9.75
2022,1631114,Jalen,Williams,SG,6' 4.50'',6' 5.75'',209.20,7' 2.25'',8' 9.50'',8.9,8.5,9.5
2022,1631119,Jaylin,Williams,C,6' 8.75'',6' 10.00'',236.60,7' 1.00'',9' 0.50'',8.0,8.5,10.5
2022,1631214,Alondes,Williams,SG,6' 3.75'',6' 5.00'',209.00,6' 7.00'',8' 6.00'',7.2,8.5,9.25
2022,1631258,Bryson,Williams,PF-C,,,,,,,,
2022,1630592,Jalen,Wilson,SF-PF,,,,,,,,
2022,1630855,Fanbo,Zeng,SF-PF,,,,,,,,
2023,1641725,Trey,Alexander,SG,6' 3.25'',,184.60,6' 10.00'',8' 5.50'',,8.5,8.75
2023,1641735,Amari,Bailey,SG,6' 3.25'',,190.80,6' 7.00'',8' 7.50'',,8.0,9.25
2023,1641734,Emoni,Bates,SF,6' 8.25'',,179.20,6' 9.00'',8' 9.00'',,8.0,8.25
2023,1641736,Reece,Beekman,PG,6' 1.50'',,190.60,6' 7.00'',8' 4.50'',,8.5,8.25
2023,1641710,Anthony,Black,PG,6' 5.75'',,210.00,6' 7.50'',8' 6.50'',,8.25,9.5
2023,1641737,Adem,Bona,C,6' 8.25'',,243.40,,9' 2.50'',,9.25,10.0
2023,1641738,Kobe,Brown,PF,6' 6.50'',,252.20,7' 0.75'',8' 10.50'',,8.75,9.75
2023,1641723,Kobe,Bufkin,SG,6' 4.25'',,186.80,6' 7.75'',8' 6.50'',,8.0,9.25
2023,1641739,Toumani,Camara,PF,6' 7.00'',,220.40,7' 0.50'',8' 11.00'',,9.0,10.0
2023,1631321,Sidy,Cissoko,SF,6' 5.50'',,223.80,6' 9.75'',8' 8.00'',,9.25,10.0
2023,1641740,Jaylen,Clark,SG,6' 4.00'',,204.20,6' 9.00'',8' 5.50'',,8.5,9.0
2023,1641730,Noah,Clowney,PF,,,,,,,,
2023,1641731,Bilal,Coulibaly,SG-SF,,,,,,,,
2023,1641741,Ricky,Council IV,SF,6' 5.00'',,208.00,6' 9.00'',8' 7.00'',,7.75,8.5
2023,1641711,Gradey,Dick,SG,6' 6.25'',,204.00,6' 8.75'',8' 5.00'',,8.25,9.0
2023,1641743,Nikola,Djurisic,SF,6' 7.00'',,217.60,6' 8.25'',8' 6.00'',,8.25,9.5
2023,1641744,Zach,Edey,C,7' 3.25'',,306.40,7' 10.50'',9' 7.50'',,9.75,11.0
2023,1641745,Adam,Flagler,PG,6' 1.00'',,191.80,6' 4.50'',8' 1.00'',,8.0,9.25
2023,1641718,Keyonte,George,SG,,,,,,,,
2023,1631243,Mouhamed,Gueye,C,6' 10.25'',,212.60,7' 3.25'',9' 2.50'',,9.0,10.0
2023,1641722,Jordan,Hawkins,SG,6' 4.25'',,186.00,6' 6.75'',8' 5.50'',,8.25,8.75
2023,1641746,Coleman,Hawkins,PF,6' 8.50'',,224.40,7' 0.25'',9' 0.50'',,8.75,8.75
2023,1630703,Scoot,Henderson,PG,,,,,,,,
2023,1641707,Taylor,Hendricks,PF,6' 8.25'',,213.60,7' 0.50'',8' 11.00'',,9.25,10.25
2023,1641747,DaRon,Holmes II,C,6' 9.00'',,220.80,7' 0.50'',9' 1.00'',,8.5,9.5
2023,1641720,Jalen,Hood-Schifino,PG,6' 4.25'',,216.60,6' 10.25'',8' 4.50'',,9.0,9.75
2023,1641724,Jett,Howard,SF,,,,,,,,
2023,1641713,GG,Jackson,PF,6' 8.25'',,214.40,6' 11.50'',8' 10.00'',,8.5,10.0
2023,1641748,Andre,Jackson Jr.,SF,6' 5.50'',,198.40,6' 9.75'',8' 7.00'',,8.25,9.5
2023,1631218,Trayce,Jackson-Davis,C,6' 8.25'',,240.40,7' 1.00'',8' 10.00'',,9.25,10.75
2023,1631170,Jaime,Jaquez Jr.,SF,6' 6.00'',,226.40,6' 9.50'',8' 3.50'',,8.5,9.5
2023,1641749,Keyontae,Johnson,SF,6' 4.00'',,238.60,7' 0.00'',8' 7.00'',,9.0,9.0
2023,1641732,Colby,Jones,SG,6' 4.50'',,199.20,6' 8.00'',8' 7.00'',,8.25,8.5
2023,1641750,Ryan,Kalkbrenner,C,7' 0.75'',,251.80,7' 5.00'',9' 4.50'',,9.25,11.0
2023,1641751,Arthur,Kaluma,PF,6' 6.25'',,221.80,7' 0.50'',8' 7.50'',,8.5,10.0
2023,1631340,Mojave,King,SG,6' 3.75'',,200.60,6' 8.00'',8' 5.00'',,8.75,9.5
2023,1641752,Bobi,Klintman,PF,,,,,,,,
2023,1641721,Maxwell,Lewis,SG,6' 6.25'',,207.20,7' 0.00'',8' 8.50'',,8.75,9.5
2023,1641726,Dereck,Lively Jr.,C,,,,,,,,
2023,1641753,Chris,Livingston,SF,6' 6.00'',,219.20,6' 11.25'',8' 8.50'',,8.5,9.0
2023,1641754,Seth,Lundy,SF,6' 4.00'',,214.40,6' 10.25'',8' 8.00'',,8.5,9.0
2023,1631256,Kevin,McCullar,SF,,,,,,,,
2023,1641756,Mike,Miles Jr.,PG,6' 0.75'',,205.00,6' 0.50'',8' 0.00'',,8.0,8.25
2023,1631159,Leonard,Miller,PF,6' 9.25'',,212.80,7' 2.00'',8' 10.50'',,9.5,10.5
2023,1641706,Brandon,Miller,SF,,,,,,,,
2023,1641757,Jordan,Miller,SF,6' 4.50'',,191.60,6' 11.75'',8' 7.50'',,8.5,9.25
2023,1641758,Judah,Mintz,PG,6' 3.00'',,176.40,6' 3.50'',8' 2.00'',,8.25,9.25
2023,1641759,Dillon,Mitchell,PF,6' 6.75'',,193.00,6' 10.00'',8' 9.00'',,8.25,9.5
2023,1641760,Omari,Moore,SG,6' 5.25'',,188.60,6' 9.75'',8' 7.5'',,9.0,10.25
2023,1631200,Kris,Murray,PF,6' 7.75'',,212.80,6' 11.75'',8' 10.00'',,8.5,9.0
2023,1641761,Grant,Nelson,PF,6' 10.00'',,223.40,7' 0.00'',8' 10.50'',,9.0,9.5
2023,1641762,James,Nnaji,C,,,,,,,,
2023,1641763,Julian,Phillips,SF,6' 6.75'',,196.60,6' 11.50'',8' 6.00'',,8.5,9.0
2023,1629618,Jalen,Pickett,PG,6' 2.00'',,197.80,6' 7.25'',8' 2.50'',,8.5,7.5
2023,1641764,Brandin,Podziemski,SG,6' 3.75'',,203.80,6' 5.50'',8' 0.50'',,8.25,10.0
2023,1641765,Olivier-Maxence,Prosper,PF,6' 6.75'',,212.40,7' 1.00'',8' 8.00'',,8.25,10.0
2023,1641712,Rayan,Rupert,SF,6' 6.00'',,193.20,7' 2.00'',8' 10.00'',,8.5,9.5
2023,1641766,Adama,Sanogo,C,6' 7.25'',,257.80,7' 2.75'',9' 0.50'',,9.75,10.0
2023,1631204,Marcus,Sasser,PG,6' 1.25'',,195.60,6' 7.00'',8' 3.50'',,8.75,9.5
2023,1641729,Brice,Sensabaugh,SF,,,,,,,,
2023,1630545,Terrence,Shannon Jr.,SF,6' 5.50'',,220.00,6' 8.00'',8' 6.00'',,8.25,8.0
2023,1641767,Ben,Sheppard,SG,6' 5.25'',,194.60,6' 7.75'',8' 4.00'',,8.5,9.5
2023,1641771,Jalen,Slawson,PF,6' 6.50'',,221.60,6' 11.75'',8' 10.00'',,9.0,9.0
2023,1631173,Terquavion,Smith,SG,6' 2.50'',,163.20,6' 6.75'',8' 2.00'',,8.5,8.0
2023,1641733,Nick,Smith Jr.,SG,,,,,,,,
2023,1631124,Julian,Strawther,SF,6' 6.00'',,208.80,6' 9.25'',8' 9.00'',,8.25,8.25
2023,1641708,Amen,Thompson,SG,6' 5.75'',,214.20,7' 0.00'',8' 7.50'',,8.5,8.5
2023,1641709,Ausar,Thompson,SG,6' 5.75'',,218.20,7' 0.00'',8' 8.00'',,8.75,9.25
2023,1631166,Drew,Timme,C,6' 8.75'',,243.20,7' 1.75'',9' 0.50'',,9.0,10.0
2023,1641772,Nae'Qwan,Tomlin,PF,,,,,,,,
2023,1631131,Oscar,Tshiebwe,C,6' 7.25'',,253.60,7' 3.50'',9' 0.00'',,9.75,10.25
2023,1641773,Azuolas,Tubelis,PF,6' 8.75'',,234.80,6' 11.00'',9' 0.00'',,9.0,10.5
2023,1641774,Tristan,Vukcevic,C,6' 11.25'',,223.40,7' 2.50'',9' 3.00'',,9.0,10.25
2023,1641716,Jarace,Walker,PF,6' 6.50'',,248.60,7' 2.50'',8' 8.50'',,9.0,10.0
2023,1641717,Cason,Wallace,PG,6' 2.50'',,195.20,6' 8.50'',8' 5.00'',,8.5,9.25
2023,1641775,Jordan,Walsh,SF,6' 5.75'',,204.00,7' 1.75'',8' 11.00'',,8.75,8.5
2023,1641705,Victor,Wembanyama,C,,,,,,,,
2023,1641727,Dariq,Whitehead,SG,6' 5.75'',,217.20,6' 10.25'',8' 7.50'',,8.5,10.0
2023,1641715,Cam,Whitmore,SF,6' 5.75'',,235.00,6' 8.50'',8' 7.50'',,8.0,8.25
2023,1630592,Jalen,Wilson,SF,6' 5.50'',,230.20,6' 8.00'',8' 3.50'',,8.25,9.0
2023,1631209,Isaiah,Wong,SG,6' 2.50'',,178.40,6' 6.75'',8' 1.50'',,8.25,9.5
2024,1642369,Michael,Ajayi,SF,6' 5.75'',,227.80,7' 0.75'',8' 10.50'',,9.5,9.75
2024,1642351,Melvin,Ajinca,SF,6' 7.25'',,213.8,6' 7.5'',8' 10.5'',,8.5,9.75
2024,1641725,Trey,Alexander,SG,6' 3.25'',,187.00,6' 10.50'',8' 5.50'',,8.75,10.0
2024,1641891,Izan,Almansa,C,6' 9.25'',,219.60,7' 1.00'',9' 2.00'',,9.25,9.25
2024,1641736,Reece,Beekman,PG,6' 1.25'',,196.44,6' 6.50'',8' 4.00'',,8.5,9.0
2024,1641737,Adem,Bona,C,6' 8.25'',,243.20,7' 3.75'',9' 0.00'',,9.5,10.0
2024,1642350,Trevon,Brazile,PF,6' 9.25'',,215.00,7' 3.75'',9' 0.50'',,9.0,10.25
2024,1641779,Jalen,Bridges,SF,6' 6.75'',,213.40,6' 10.00'',8' 9.00'',,9.0,10.0
2024,1641824,Matas,Buzelis,SF,6' 8.75'',,197.00,6' 10.00'',8' 9.50'',,8.5,9.25
2024,1642267,Carlton,Carrington,PG,6' 3.75'',,194.80,6' 8.00'',8' 3.00'',,8.5,9.25
2024,1642269,Devin,Carter,SG,6' 2.25'',,193.00,6' 8.75'',8' 2.00'',,8.75,9.0
2024,1642264,Stephon,Castle,SG,6' 5.50'',,210.00,6' 9.00'',8' 6.00'',,8.75,8.75
2024,1642279,Ulrich,Chomche,C,6' 10.25'',,232.40,7' 4.00'',9' 1.00'',,9.25,10.25
2024,1642353,Cam,Christie,SG,6' 4.50'',,190.40,6' 8.00'',8' 5.50'',,8.0,8.0
2024,1642363,Nique,Clifford,SF,6' 5.00'',,198.60,6' 8.00'',8' 6.00'',,8.0,9.0
2024,1642270,Donovan,Clingan,C,7' 1.75'',,282.00,7' 6.75'',9' 7.00'',,10.0,10.25
2024,1642268,Isaiah,Collier,PG,6' 2.50'',,204.60,6' 4.75'',8' 1.50'',,8.5,9.0
2024,1641783,Tristan,Da Silva,PF,6' 8.25'',,216.80,6' 10.25'',8' 8.50'',,9.0,9.5
2024,1642359,Pacome,Dadiet,SF,6' 7.75'',,216.8,6' 9'',8' 11.5'',,8.5,9.0
2024,1642368,N'Faly,Dante,C,6' 10.00'',,260.20,7' 6.00'',9' 3.00'',,9.25,10.0
2024,1642265,Robert,Dillingham,PG,6' 1.00'',,164.20,6' 3.00'',7' 11.00'',,8.0,8.25
2024,1641743,Nikola,Djurisic,SF,6' 7.00'',,208.80,6' 8.00'',8' 6.50'',,8.5,10.0
2024,1642346,Ryan,Dunn,PF,6' 6.25'',,213.60,7' 1.50'',8' 7.00'',,9.0,9.75
2024,1641744,Zach,Edey,C,7' 3.75'',,299.00,7' 10.75'',9' 7.00'',,10.0,10.75
2024,1642348,Justin,Edwards,SF,6' 6.00'',,209.40,6' 10.00'',8' 6.50'',,8.75,8.75
2024,1642399,Jesse,Edwards,C,6' 11.50'',,236.00,7' 5.00'',9' 3.00'',,9.25,10.0
2024,1642407,Boogie,Ellis,PG-SG,6' 0.75'',,185.00,6' 7.00'',8' 2.00'',,9.0,9.5
2024,1642271,Kyle,Filipowski,PF,6' 10.75'',,229.80,6' 10.50'',8' 11.00'',,8.75,9.5
2024,1642280,Trentyn,Flowers,SF,6' 6.50'',,201.40,6' 8.25'',8' 4.50'',,8.75,9.5
2024,1642402,Enrique,Freeman,PF,6' 7.25'',,212.00,7' 2.00'',9' 0.00'',,8.75,10.0
2024,1642277,Johnny,Furphy,SF,6' 7.50'',,188.80,6' 8.00'',8' 8.50'',,8.0,9.5
2024,1642273,Kyshawn,George,SF,6' 7.00'',,208.80,6' 10.25'',8' 9.00'',,9.0,10.25
2024,1642360,Tyon,Grant-Foster,SF,6' 5.75'',,215.20,6' 11.75'',8' 8.00'',,8.75,9.25
2024,1641790,PJ,Hall,C,6' 8.25'',,239.60,7' 1.50'',8' 7.50'',,9.0,9.75
2024,1641746,Coleman,Hawkins,PF,6' 8.25'',,215.20,7' 0.00'',8' 11.00'',,8.75,8.75
2024,1641842,Ron,Holland II,SF,6' 6.50'',,196.80,6' 10.75'',8' 8.00'',,8.75,9.0
2024,1641747,DaRon,Holmes II,C,6' 8.75'',,236.20,7' 1.00'',9' 0.00'',,8.75,9.0
2024,1630574,Ariel,Hukporti,C,6' 10.75'',,246.20,7' 2.50'',9' 3.00'',,9.25,10.25
2024,1642345,Oso,Ighodaro,C,6' 9.50'',,222.00,6' 11.00'',8' 8.50'',,9.0,10.0
2024,1631127,Harrison,Ingram,SF,6' 5.25'',,233.60,7' 0.25'',8' 6.50'',,9.0,10.25
2024,1642355,Bronny,James,SG,6' 1.50'',,210.40,6' 7.25'',8' 2.50'',,8.5,9.5
2024,1642352,Keshad,Johnson,PF,6' 6.25'',,224.00,6' 10.25'',8' 7.00'',,9.25,10.75
2024,1642358,AJ,Johnson,SG,6' 4.25'',,167.00,6' 8.50'',8' 6.00'',,8.5,8.5
2024,1641794,Dillon,Jones,SF,6' 4.50'',,236.80,6' 11.00'',8' 4.50'',,9.0,9.25
2024,1642357,David,Jones,SF,6' 3.50'',,211.20,6' 6.75'',8' 4.00'',,8.5,9.5
2024,1642403,Isaac,Jones,C,6' 7.75'',,235.00,7' 3.00'',9' 0.00'',,9.25,10.25
2024,1642284,Alex,Karaban,PF,6' 6.50'',,219.20,6' 11.00'',8' 10.50'',,8.75,9.25
2024,1641752,Bobi,Klintman,PF,6' 8.75'',,212.20,6' 11.00'',8' 10.50'',,8.75,10.0
2024,1642261,Dalton,Knecht,SF,6' 5.25'',,212.20,6' 9.00'',8' 7.50'',,8.5,9.5
2024,1642278,Tyler,Kolek,PG,6' 1.25'',,196.60,6' 2.75'',7' 11.00'',,8.25,9.5
2024,1641796,Pelle,Larsson,SG,6' 5.25'',,212.40,6' 7.50'',8' 6.00'',,8.75,10.25
2024,1642272,Jared,McCain,SG,6' 2.00'',,203.20,6' 3.50'',8' 2.00'',,8.25,9.5
2024,1641755,Kevin,McCullar Jr.,SF,6' 5.25'',,205.80,6' 9.00'',8' 7.00'',,8.75,9.5
2024,1642274,Yves,Missi,C,6' 10.75'',,229.40,7' 2.00'',9' 1.50'',,9.5,10.0
2024,1642349,Ajay,Mitchell,PG,6' 3.25'',,197.00,6' 6.25'',8' 5.00'',,8.5,8.5
2024,1642367,Jonathan,Mogbo,PF,6' 6.25'',,217.20,7' 2.00'',9' 0.50'',,8.75,8.75
2024,1641803,Tristen,Newton,PG,6' 3.25'',,191.80,6' 6.75'',8' 4.00'',,8.5,9.0
2024,1642361,Juan,Nunez,PG,6' 4'',,205.6,6' 6.5'',8' 6'',,8.5,9.5
2024,1642366,Quinten,Post,C,7' 0.00'',,244.40,7' 2.50'',9' 4.00'',,9.25,10.0
2024,1641810,Antonio,Reeves,SG,6' 4.50'',,186.60,6' 8.25'',8' 4.50'',,9.0,10.0
2024,1642258,Zaccharie,Risacher,SF,6' 8.5'',,194.6,6' 9.5'',8' 11'',,8.5,8.75
2024,1642283,Jaxson,Robinson,SG,6' 4.75'',,188.60,6' 11.25'',8' 7.00'',,9.0,9.5
2024,1642275,Tidjane,Salaun,PF,6' 8.75'',,217.4,7' 1.5'',9' 2'',,8.5,9.75
2024,1642282,Hunter,Sallis,SG,6' 3.50'',,179.40,6' 9.75'',8' 4.50'',,8.0,9.5
2024,1642362,Payton,Sandfort,SF,6' 6.25'',,212.00,6' 8.00'',8' 8.00'',,8.5,9.0
2024,1642259,Alexandre,Sarr,C,6' 11.75'',,224.20,7' 4.25'',9' 2.00'',,9.0,10.0
2024,1631248,Baylor,Scheierman,SF,6' 6.25'',,201.60,6' 8.25'',8' 6.50'',,9.25,9.75
2024,1641813,Mark,Sears,PG,5' 10.25'',,192.40,6' 2.00'',7' 8.00'',,8.0,8.5
2024,1630545,Terrence,Shannon Jr.,SF,6' 5.75'',,219.40,6' 8.75'',8' 4.00'',,8.75,8.5
2024,1642347,Jamal,Shead,PG,6' 0.25'',,200.80,6' 3.00'',8' 0.00'',,8.25,8.75
2024,1642263,Reed,Sheppard,PG,6' 1.75'',,181.60,6' 3.25'',7' 9.50'',,7.75,9.0
2024,1642354,KJ,Simpson,PG,6' 0.25'',,187.00,6' 4.50'',7' 9.50'',,8.25,9.25
2024,1641890,Tyler,Smith,PF,6' 9.00'',,223.80,7' 1.00'',8' 9.00'',,8.5,9.0
2024,1642285,Cam,Spencer,SG,6' 3.00'',,201.80,6' 5.00'',8' 2.50'',,8.5,9.75
2024,1641772,Nae'Qwan,Tomlin,PF,6' 8.25'',,205.00,7' 2.50'',9' 1.00'',,9.0,10.0
2024,1642260,Nikola,Topic,PG,6' 5.75'',,203,6' 5.5'',8' 6'',,8.0,9.0
